well,protocol,A600,A700,mhYFP,mRaspberry,date,bacterium,strain,plasmid,promoter,code,biorep,antibiotic,mhYFP_by_A600,mRas_by_A600
F3,PRT14_6,0.6706666666666666,0.58075,1089.25,3945.666666666667,2024_08_09,Escherichia coli K12 MG1655,"ΔlacIZYA::FRT
ΔtopA::cat",pBR322 PleuWT.1min mRaspberry-SalOpt lacO1.1 lacO1.2,PleuWT.1min mRaspberry,pTORC63,3,Ampicillin,1624.130218687873,5883.2007952286285
F4,PRT14_6,0.6066666666666666,0.5267499999999999,836.25,4324.666666666667,2024_08_09,Escherichia coli K12 MG1655,"ΔlacIZYA::FRT
ΔtopA::cat",pBR322 PleuWT.1min mRaspberry-SalOpt lacO1.1 lacO1.2,PleuWT.1min mRaspberry,pTORC63,4,Ampicillin,1378.4340659340662,7128.57142857143
F9,PRT14_6,0.7106666666666667,0.60375,10771.25,69.66666666666674,2024_08_09,Escherichia coli K12 MG1655,"ΔlacIZYA::FRT
ΔtopA::cat",pBR322 PleuWT.1 mhYFP-SalOpt lacO1.1 lacO1.2,PleuWT.1 mhYFP,pTORC65,1,Ampicillin,15156.543151969981,98.03001876172618
F10,PRT14_6,0.7566666666666666,0.6507499999999999,10549.25,65.66666666666674,2024_08_09,Escherichia coli K12 MG1655,"ΔlacIZYA::FRT
ΔtopA::cat",pBR322 PleuWT.1 mhYFP-SalOpt lacO1.1 lacO1.2,PleuWT.1 mhYFP,pTORC65,2,Ampicillin,13941.740088105727,86.7841409691631
F11,PRT14_6,0.7126666666666667,0.60675,10607.25,55.66666666666674,2024_08_09,Escherichia coli K12 MG1655,"ΔlacIZYA::FRT
ΔtopA::cat",pBR322 PleuWT.1 mhYFP-SalOpt lacO1.1 lacO1.2,PleuWT.1 mhYFP,pTORC65,3,Ampicillin,14883.8868101029,78.11038353601508
F12,PRT14_6,0.7446666666666666,0.6377499999999999,11207.25,71.66666666666674,2024_08_09,Escherichia coli K12 MG1655,"ΔlacIZYA::FRT
ΔtopA::cat",pBR322 PleuWT.1 mhYFP-SalOpt lacO1.1 lacO1.2,PleuWT.1 mhYFP,pTORC65,4,Ampicillin,15050.022381378694,96.23992837958829
A1,PRT14_6,0.7856666666666666,0.6593333333333333,604.4166666666666,78.5,2024_08_20,Escherichia coli K12 MG1655,WT,pBR322,None,pTORC1,5,Ampicillin,769.3042002545609,99.91514637250744
A2,PRT14_6,0.7796666666666666,0.6623333333333333,525.4166666666666,77.5,2024_08_20,Escherichia coli K12 MG1655,WT,pBR322,None,pTORC1,6,Ampicillin,673.8991021804189,99.40145361265499
A3,PRT14_6,0.7676666666666666,0.6493333333333333,12326.416666666666,87.5,2024_08_20,Escherichia coli K12 MG1655,WT,pBR322 PleuWT.1min mhYFP-SalOpt lacO1.1 lacO1.2,PleuWT.1min mhYFP,pTORC49,5,Ampicillin,16056.990881458967,113.98176291793314
A4,PRT14_6,0.7356666666666666,0.6153333333333333,13153.416666666666,93.5,2024_08_20,Escherichia coli K12 MG1655,WT,pBR322 PleuWT.1min mhYFP-SalOpt lacO1.1 lacO1.2,PleuWT.1min mhYFP,pTORC49,6,Ampicillin,17879.58767557771,127.09560489352063
A7,PRT14_6,0.7046666666666667,0.5843333333333334,589.4166666666666,5588.5,2024_08_20,Escherichia coli K12 MG1655,WT,pBR322 PleuWT.1min mRaspberry-SalOpt lacO1.1 lacO1.2,PleuWT.1min mRaspberry,pTORC63,5,Ampicillin,836.4474929044464,7930.7000946073795
A8,PRT14_6,0.7386666666666666,0.6143333333333333,507.41666666666663,5723.5,2024_08_20,Escherichia coli K12 MG1655,WT,pBR322 PleuWT.1min mRaspberry-SalOpt lacO1.1 lacO1.2,PleuWT.1min mRaspberry,pTORC63,6,Ampicillin,686.9359205776174,7748.420577617329
A11,PRT14_6,0.6816666666666666,0.56033333333333335,15058.416666666666,95.5,2024_08_20,Escherichia coli K12 MG1655,WT,pBR322 PleuWT.1 mhYFP-SalOpt lacO1.1 lacO1.2,PleuWT.1 mhYFP,pTORC65,5,Ampicillin,22090.586797066015,140.09779951100245
A12,PRT14_6,0.7836666666666666,0.6303333333333333,15007.416666666666,96.5,2024_08_20,Escherichia coli K12 MG1655,WT,pBR322 PleuWT.1 mhYFP-SalOpt lacO1.1 lacO1.2,PleuWT.1 mhYFP,pTORC65,6,Ampicillin,19150.255210548705,123.13908974904297
B1,PRT14_6,0.6776666666666666,0.56033333333333335,887.4166666666666,78.5,2024_08_20,Escherichia coli K12 MG1655,ΔtopA::cat,pBR322,None,pTORC1,5,Ampicillin,1309.517953762912,115.83866207575012
B2,PRT14_6,0.6726666666666666,0.5623333333333334,747.4166666666666,83.5,2024_08_20,Escherichia coli K12 MG1655,ΔtopA::cat,pBR322,None,pTORC1,6,Ampicillin,1111.1248761149652,124.13280475718534
B3,PRT14_6,0.6066666666666666,0.4993333333333333,7415.416666666667,80.5,2024_08_20,Escherichia coli K12 MG1655,ΔtopA::cat,pBR322 PleuWT.1min mhYFP-SalOpt lacO1.1 lacO1.2,PleuWT.1min mhYFP,pTORC49,5,Ampicillin,12223.214285714288,132.6923076923077
B4,PRT14_6,0.6096666666666666,0.5013333333333333,7304.416666666667,89.5,2024_08_20,Escherichia coli K12 MG1655,ΔtopA::cat,pBR322 PleuWT.1min mhYFP-SalOpt lacO1.1 lacO1.2,PleuWT.1min mhYFP,pTORC49,6,Ampicillin,11981.000546746858,146.8015308911974
B7,PRT14_6,0.6656666666666666,0.5553333333333333,938.4166666666666,4422.5,2024_08_20,Escherichia coli K12 MG1655,ΔtopA::cat,pBR322 PleuWT.1min mRaspberry-SalOpt lacO1.1 lacO1.2,PleuWT.1min mRaspberry,pTORC63,5,Ampicillin,1409.739609414121,6643.71557336004
B8,PRT14_6,0.6586666666666666,0.5493333333333333,762.4166666666666,4102.5,2024_08_20,Escherichia coli K12 MG1655,ΔtopA::cat,pBR322 PleuWT.1min mRaspberry-SalOpt lacO1.1 lacO1.2,PleuWT.1min mRaspberry,pTORC63,6,Ampicillin,1157.5151821862348,6228.491902834008
B11,PRT14_6,0.6616666666666666,0.5463333333333333,12155.416666666666,92.5,2024_08_20,Escherichia coli K12 MG1655,ΔtopA::cat,pBR322 PleuWT.1 mhYFP-SalOpt lacO1.1 lacO1.2,PleuWT.1 mhYFP,pTORC65,5,Ampicillin,18370.906801007557,139.79848866498742
B12,PRT14_6,0.7006666666666667,0.5863333333333334,11573.416666666666,85.5,2024_08_20,Escherichia coli K12 MG1655,ΔtopA::cat,pBR322 PleuWT.1 mhYFP-SalOpt lacO1.1 lacO1.2,PleuWT.1 mhYFP,pTORC65,6,Ampicillin,16517.721217887723,122.02664129400571
C1,PRT14_6,0.7146666666666667,0.6003333333333334,1132.4166666666665,74.5,2024_08_20,Escherichia coli K12 MG1655,"ΔlacIZYA::FRT
ΔtopA::cat",pBR322,None,pTORC1,5,Ampicillin,1584.5382462686564,104.24440298507463
C2,PRT14_6,0.7986666666666666,0.68533333333333335,1289.4166666666665,74.5,2024_08_20,Escherichia coli K12 MG1655,"ΔlacIZYA::FRT
ΔtopA::cat",pBR322,None,pTORC1,6,Ampicillin,1614.4616026711185,93.28046744574291
C3,PRT14_6,0.7796666666666666,0.6713333333333333,14908.416666666666,59.5,2024_08_20,Escherichia coli K12 MG1655,"ΔlacIZYA::FRT
ΔtopA::cat",pBR322 PleuWT.1min mhYFP-SalOpt lacO1.1 lacO1.2,PleuWT.1min mhYFP,pTORC49,5,Ampicillin,19121.52629328773,76.31466438648995
C4,PRT14_6,0.7866666666666666,0.6773333333333333,14752.416666666666,62.5,2024_08_20,Escherichia coli K12 MG1655,"ΔlacIZYA::FRT
ΔtopA::cat",pBR322 PleuWT.1min mhYFP-SalOpt lacO1.1 lacO1.2,PleuWT.1min mhYFP,pTORC49,6,Ampicillin,18753.072033898305,79.44915254237289
C7,PRT14_6,0.6476666666666666,0.5583333333333333,1285.4166666666665,3985.5,2024_08_20,Escherichia coli K12 MG1655,"ΔlacIZYA::FRT
ΔtopA::cat",pBR322 PleuWT.1min mRaspberry-SalOpt lacO1.1 lacO1.2,PleuWT.1min mRaspberry,pTORC63,5,Ampicillin,1984.6886258363354,6153.62840967576
C8,PRT14_6,0.6246666666666666,0.5293333333333333,1280.4166666666665,4213.5,2024_08_20,Escherichia coli K12 MG1655,"ΔlacIZYA::FRT
ΔtopA::cat",pBR322 PleuWT.1min mRaspberry-SalOpt lacO1.1 lacO1.2,PleuWT.1min mRaspberry,pTORC63,6,Ampicillin,2049.759871931697,6745.197438633939
C11,PRT14_6,0.7396666666666666,0.6293333333333333,10670.416666666666,68.5,2024_08_20,Escherichia coli K12 MG1655,"ΔlacIZYA::FRT
ΔtopA::cat",pBR322 PleuWT.1 mhYFP-SalOpt lacO1.1 lacO1.2,PleuWT.1 mhYFP,pTORC65,5,Ampicillin,14425.980171248311,92.60928346101849
C12,PRT14_6,0.6936666666666667,0.5843333333333334,11650.416666666666,74.5,2024_08_20,Escherichia coli K12 MG1655,"ΔlacIZYA::FRT
ΔtopA::cat",pBR322 PleuWT.1 mhYFP-SalOpt lacO1.1 lacO1.2,PleuWT.1 mhYFP,pTORC65,6,Ampicillin,16795.41086016338,107.40028832292167
A1,PRT14_6,0.78025,0.65125,621,88,2024_08_21,Escherichia coli K12 MG1655,WT,pBR322,None,pTORC1,7,Ampicillin,795.8987504005127,112.78436398590195
A2,PRT14_6,0.81625,0.69025,579,72,2024_08_21,Escherichia coli K12 MG1655,WT,pBR322,None,pTORC1,8,Ampicillin,709.3415007656968,88.208269525268
A3,PRT14_6,0.75125,0.63725,12139,81,2024_08_21,Escherichia coli K12 MG1655,WT,pBR322 PleuWT.1min mhYFP-SalOpt lacO1.1 lacO1.2,PleuWT.1min mhYFP,pTORC49,7,Ampicillin,16158.402662229619,107.82029950083195
A4,PRT14_6,0.69925,0.57425,13965,80,2024_08_21,Escherichia coli K12 MG1655,WT,pBR322 PleuWT.1min mhYFP-SalOpt lacO1.1 lacO1.2,PleuWT.1min mhYFP,pTORC49,8,Ampicillin,19971.39792634966,114.40829460135859
A7,PRT14_6,0.72725,0.6072500000000001,612,5169,2024_08_21,Escherichia coli K12 MG1655,WT,pBR322 PleuWT.1min mRaspberry-SalOpt lacO1.1 lacO1.2,PleuWT.1min mRaspberry,pTORC63,7,Ampicillin,841.5262976968031,7107.597112409763
A8,PRT14_6,0.71825,0.58625,474,5678,2024_08_21,Escherichia coli K12 MG1655,WT,pBR322 PleuWT.1min mRaspberry-SalOpt lacO1.1 lacO1.2,PleuWT.1min mRaspberry,pTORC63,8,Ampicillin,659.9373477201531,7905.325443786982
A11,PRT14_6,0.71825,0.58225,14014,97,2024_08_21,Escherichia coli K12 MG1655,WT,pBR322 PleuWT.1 mhYFP-SalOpt lacO1.1 lacO1.2,PleuWT.1 mhYFP,pTORC65,7,Ampicillin,19511.31221719457,135.05046989209885
A12,PRT14_6,0.71225,0.58525,14763,93,2024_08_21,Escherichia coli K12 MG1655,WT,pBR322 PleuWT.1 mhYFP-SalOpt lacO1.1 lacO1.2,PleuWT.1 mhYFP,pTORC65,8,Ampicillin,20727.272727272724,130.57213057213056
B1,PRT14_6,0.69225,0.58325,956,66,2024_08_21,Escherichia coli K12 MG1655,ΔtopA::cat,pBR322,None,pTORC1,7,Ampicillin,1381.0039725532683,95.34127843986998
B2,PRT14_6,0.67425,0.57225,795,76,2024_08_21,Escherichia coli K12 MG1655,ΔtopA::cat,pBR322,None,pTORC1,8,Ampicillin,1179.0878754171301,112.71783463107155
B3,PRT14_6,0.5972500000000001,0.50125,7073,71,2024_08_21,Escherichia coli K12 MG1655,ΔtopA::cat,pBR322 PleuWT.1min mhYFP-SalOpt lacO1.1 lacO1.2,PleuWT.1min mhYFP,pTORC49,7,Ampicillin,11842.611971536206,118.87819171201339
B4,PRT14_6,0.61225,0.50825,7050,73,2024_08_21,Escherichia coli K12 MG1655,ΔtopA::cat,pBR322 PleuWT.1min mhYFP-SalOpt lacO1.1 lacO1.2,PleuWT.1min mhYFP,pTORC49,8,Ampicillin,11514.904042466314,119.23233973050225
B7,PRT14_6,0.66625,0.55725,919,3812,2024_08_21,Escherichia coli K12 MG1655,ΔtopA::cat,pBR322 PleuWT.1min mRaspberry-SalOpt lacO1.1 lacO1.2,PleuWT.1min mRaspberry,pTORC63,7,Ampicillin,1379.3621013133209,5721.575984990619
